Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Systolic blood pressure_last25%_std,0.005224968595336529,99,0.005307426313550617,101,8.245771821408822e-05,8.245771821408822e-05,2
Lactate_full_std,0.01359426972251167,79,0.013670858349086015,83,7.658862657434519e-05,7.658862657434519e-05,4
Heart Rate_last25%_max,0.001625884848611783,117,0.0016974042014469746,116,7.151935283519154e-05,7.151935283519154e-05,-1
Glucose_last25%_mean,9.532660814265153e-05,145,2.5681466415323895e-05,143,-6.964514172732763e-05,6.964514172732763e-05,-2
Oxygen saturation_last10%_max,9.623376952611808e-05,144,2.7562569453638942e-05,141,-6.867120007247914e-05,6.867120007247914e-05,-3
Heart Rate_last10%_max,0.08226055468152906,11,0.08232819498621469,17,6.764030468563165e-05,6.764030468563165e-05,6
Height_full_min,0.0005258196566738691,128,0.0005899432901180719,125,6.412363344420282e-05,6.412363344420282e-05,-3
Sodium_last10%_std,0.00012220003149915863,142,0.0001835008733797639,129,6.130084188060527e-05,6.130084188060527e-05,-13
Mean blood pressure_last10%_max,0.00031077964545043487,135,0.00036649125460146105,127,5.571160915102618e-05,5.571160915102618e-05,-8
Respiratory rate_last10%_max,0.005979515999827407,98,0.006034082272875555,99,5.4566273048148144e-05,5.4566273048148144e-05,1
Heart Rate_full_max,0.00041754277250760803,133,0.00045858755414843324,126,4.104478164082521e-05,4.104478164082521e-05,-7
Weight_last25%_std,0.001007186973497146,121,0.0009706919248279014,121,-3.649504866924452e-05,3.649504866924452e-05,0
Diastolic blood pressure_last10%_mean,0.0016029022521666006,118,0.0016277722493772977,117,2.486999721069711e-05,2.486999721069711e-05,-1
Glucose_full_mean,6.400263331640157e-05,147,4.003989842511731e-05,139,-2.3962734891284266e-05,2.3962734891284266e-05,-8
Glucose_last10%_min,9.652996049270288e-05,143,0.00011957065509567752,132,2.3040694602974635e-05,2.3040694602974635e-05,-11
Glascow coma scale eye opening_last25%_std,0.019286131562118794,66,0.019294923987974808,73,8.792425856014169e-06,8.792425856014169e-06,7
Diastolic blood pressure_last25%_max,0.000189171093401196,140,0.00018112548205652227,130,-8.045611344673732e-06,8.045611344673732e-06,-10
Mean blood pressure_full_min,9.037799104964826e-05,146,9.719328449547132e-05,133,6.815293445823056e-06,6.815293445823056e-06,-13
